Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
64,1,26.542335987091064,21.1625,30.4625,12.850570678710938,61.46831512451172,2.9643020629882812,0,0.011964903213083744
65,12,21.72691583633423,17.8,37.825,12.264060974121094,61.4959716796875,3.660478353500366,1.0,0.8098864555358887
66,1,20.15795397758484,17.3625,24.7,12.405967712402344,61.63215637207031,2.9643020629882812,0,0.011964903213083744
67,210,67.41438794136047,18.1625,23.35,15.799331665039062,63.52863311767578,12.86836051940918,0.8684878411372686,0.16485834121704102
68,106,71.65421724319458,21.2625,22.2625,12.61444091796875,62.351036071777344,11.931486129760742,0.7948413338019209,0.06457772105932236
69,54,24.89970898628235,20.6875,41.2375,12.20855712890625,62.2467041015625,11.629199028015137,0.721613545047689,0.0328434482216835
70,72,29.521502017974854,19.1875,41.45,12.092018127441406,62.169647216796875,22.391830444335938,0.7697156513993565,0.02255413308739662
71,1,21.249964952468872,19.2625,25.1125,12.224769592285156,61.600303649902344,2.9643020629882812,0,0.011964903213083744
72,9,23.482149839401245,20.2375,37.5875,15.861320495605469,61.48548126220703,3.117123603820801,1.0,0.8165268301963806
73,1,19.308476209640503,18.2625,25.775,12.23297119140625,62.878990173339844,2.9643020629882812,0,0.011964903213083744
74,33,111.97094297409058,18.35,16.175,12.38555908203125,62.01515197753906,10.152141571044922,0.483412530051422,0.027727019041776657
75,1,35.79011392593384,20.7125,22.7,12.343788146972656,61.42559051513672,2.9643020629882812,0,0.011964903213083744
76,11,19.785372734069824,18.2625,38.0625,12.377548217773438,61.95392608642578,6.476483345031738,0.20333448190047881,0.0037269724998623133
77,1,20.391890048980713,17.8625,24.375,12.392425537109375,62.05711364746094,2.9643020629882812,0,0.011964903213083744
78,126,23.842791080474854,17.275,40.7,15.99273681640625,63.32283020019531,13.175821304321289,0.7960607401427026,0.36105409264564514
79,82,74.49961304664612,21.4,22.7875,12.60223388671875,50.09918212890625,16.678258895874023,0.6939332909891821,0.3703380823135376
80,1,25.66067671775818,21.45,27.275,12.073326110839844,61.307525634765625,2.9643020629882812,0,0.011964903213083744
81,14,20.286882162094116,17.4125,39.1375,12.300300598144531,61.611366271972656,9.139711380004883,0.18566774805101346,0.20161938667297363
82,1,20.36892867088318,14.6,25.3375,12.488555908203125,61.71913146972656,2.9643020629882812,0,0.011964903213083744
83,130,31.57334589958191,17.8125,42.1375,15.999031066894531,62.39795684814453,18.177553176879883,0.7676118196264929,0.02547786757349968
84,86,21.87948489189148,19.15,41.5875,12.861442565917969,62.75196075439453,26.76879119873047,0.76603575032179,0.3551841974258423
85,96,21.14473605155945,18.325,41.7,12.333869934082031,62.859153747558594,11.970468521118164,0.7487066626216025,0.055231671780347824
86,1,23.16292381286621,18.4125,27.4375,12.409400939941406,61.014556884765625,2.9643020629882812,0,0.011964903213083744
87,14,37.8953332901001,20.6125,31.4625,12.110137939453125,61.675453186035156,3.494509220123291,1.0,0.7960097789764404
88,1,22.002772092819214,20.775,23.9875,12.221336364746094,61.565399169921875,2.9643020629882812,0,0.011964903213083744
89,307,28.832767248153687,18.9375,41.1,15.989112854003906,63.70697021484375,17.763914108276367,0.9009504853431929,0.05562328174710274
90,132,23.39309000968933,21.3875,40.6625,14.083099365234375,62.932395935058594,22.430736541748047,0.8069336940663431,0.0507817417383194
91,41,24.740818977355957,20.475,41.6,12.559890747070312,61.79847717285156,12.520829200744629,0.5593744745599486,0.014764271676540375
