Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
64,0,75.91783666610718,82.025,93.0,19.527449965364003,19.527449965364003,1.916216254234314,0,0.34962135553359985
65,9,76.00946021080017,64.65,93.125,19.06865429773953,19.06865429773953,2.126098394393921,0.1621452786919851,0.2456326186656952
66,0,75.77613830566406,64.2,93.025,19.06410285265572,19.06410285265572,1.916216254234314,0,0.34962135553359985
67,190,81.09718728065491,64.35,94.6,19.066653662537856,19.066653662537856,13.583197593688965,0.6131432848783424,0.26237550377845764
68,96,78.54517221450806,82.375,93.625,19.531251172247188,19.531251172247188,6.041484832763672,0.4365829398627245,0.45467785000801086
69,47,77.05025243759155,77.15,93.275,19.530901061086894,19.530901061086894,6.234879970550537,0.33057035748975916,0.09286484867334366
70,71,77.91111445426941,74.0,93.325,19.064903106736388,19.064903106736388,8.405138969421387,0.4797399473273239,0.03804539889097214
71,0,76.00470757484436,72.625,92.925,19.47328276727861,19.47328276727861,1.916216254234314,0,0.34962135553359985
72,6,76.02840280532837,66.675,93.025,19.06750393249857,19.06750393249857,2.106799602508545,0.09072069007511593,0.2489047348499298
73,0,75.8682553768158,62.225,92.975,19.064252900295845,19.064252900295845,1.916216254234314,0,0.34962135553359985
74,26,76.52765560150146,66.525,93.125,19.067854043658862,19.067854043658862,5.861445426940918,0.19126128020885533,0.003373686922714114
75,0,75.93697476387024,70.875,93.0,19.067653980138694,19.067653980138694,1.916216254234314,0,0.34962135553359985
76,8,76.0957989692688,61.85,93.025,19.06760396425865,19.06760396425865,1.9812308549880981,0.1398918268773484,0.32539504766464233
77,0,75.92269372940063,60.65,92.95,19.065303233776724,19.065303233776724,1.916216254234314,0,0.34962135553359985
78,113,78.96549963951111,66.525,93.85,19.06755394837861,19.06755394837861,12.66627311706543,0.5592053312311903,0.04128797724843025
79,70,77.70487523078918,77.85,93.475,19.500841517181705,19.500841517181705,10.241796493530273,0.39558689240233874,0.16822601854801178
80,0,75.82875847816467,75.125,93.025,19.52084786919847,19.52084786919847,1.916216254234314,0,0.34962135553359985
81,9,76.01225519180298,66.475,93.025,19.068554265979447,19.068554265979447,2.254342794418335,0.1621452786919851,0.2418995350599289
82,0,77.0664267539978,63.0,92.075,19.07120510762167,19.07120510762167,1.916216254234314,0,0.34962135553359985
83,109,78.91015934944153,66.35,93.85,19.07015477414079,19.07015477414079,13.600093841552734,0.5456947190505967,0.11509405076503754
84,75,77.84477543830872,79.25,93.525,19.5132454554321,19.5132454554321,10.26640796661377,0.530308828377419,0.1431874781847
85,79,77.92980575561523,74.925,93.575,19.519747519837548,19.519747519837548,8.099295616149902,0.42935536810864505,0.725558340549469
86,0,75.84056067466736,76.85,93.05,19.52029769451801,19.52029769451801,1.916216254234314,0,0.34962135553359985
87,9,76.06019902229309,66.525,93.025,19.073655885743722,19.073655885743722,2.2596285343170166,0.1621452786919851,0.22683443129062653
88,0,75.7896237373352,63.025,93.025,19.070854996461374,19.070854996461374,1.916216254234314,0,0.34962135553359985
89,264,83.24731683731079,66.3,94.7,19.072105393462422,19.072105393462422,22.594100952148438,0.722133543165824,0.8000509142875671
90,115,79.1695408821106,87.4,93.825,20.14714671908331,20.14714671908331,15.104508399963379,0.51349187144523,0.05337417125701904
91,37,76.98275589942932,78.575,93.15,20.149897592485612,20.149897592485612,4.328039169311523,0.25722235616870975,0.23420852422714233
92,86,78.3241491317749,71.15,93.525,19.46432992475111,19.46432992475111,10.280077934265137,0.48490572176556657,0.3214512765407562
93,0,76.08372139930725,76.65,92.9,19.550957428983704,19.550957428983704,1.916216254234314,0,0.34962135553359985
94,6,76.21090888977051,66.65,92.875,20.272186419188092,20.272186419188092,1.997473120689392,0.6147881529512643,0.22243356704711914
95,0,76.08410167694092,61.175,92.85,19.46387978183073,19.46387978183073,1.916216254234314,0,0.34962135553359985
96,72,77.82734775543213,63.05,93.425,19.465480289992072,19.465480289992072,6.120828628540039,0.3869442456875557,0.391205757856369
97,95,78.67015290260315,76.075,93.525,19.57206413036139,19.57206413036139,8.964481353759766,0.6262685272533847,0.2774307429790497
98,140,79.69482731819153,77.8,94.175,19.578416147126713,19.578416147126713,9.790663719177246,0.6404915745702802,0.5486183762550354
99,245,82.3298716545105,79.175,94.65,19.576665591325245,19.576665591325245,15.989555358886719,0.7041559968405259,0.19858646392822266
100,137,79.27113389968872,87.275,94.175,19.7856819540204,19.7856819540204,12.029553413391113,0.5623361109145213,0.48921915888786316
0,0,81.172931432724,0.0,91.15,11.645497445438927,12.06798158415297,1.916216254234314,0,0.34962135553359985
1,7,69.8651123046875,27.95,92.975,17.958451808449183,17.960052316610522,2.1187849044799805,0.06237923061531353,0.42675936222076416
2,0,68.90945529937744,52.8,92.95,18.107949273894462,18.107949273894462,1.916216254234314,0,0.34962135553359985
3,212,75.12579154968262,67.5,94.575,18.28280479052099,18.289206823166353,13.323015213012695,0.7100133839405113,0.7390741109848022
4,233,75.72104454040527,84.35,94.575,17.92174015249842,17.92174015249842,10.302199363708496,0.7123508210550348,0.11864547431468964
5,0,69.17911720275879,84.425,92.825,18.394740330054795,18.394740330054795,1.916216254234314,0,0.34962135553359985
6,6,69.24460983276367,67.375,92.875,18.238740800204063,18.238740800204063,2.07362961769104,0.09072069007511593,0.2721787393093109
7,0,69.15910720825195,62.2,92.825,18.85418620411981,18.85418620411981,1.916216254234314,0,0.34962135553359985
8,0,69.31303238868713,64.675,92.725,18.353777324300466,18.353777324300466,1.916216254234314,0,0.34962135553359985
9,18,69.59954476356506,67.225,92.925,17.936844948271077,17.936844948271077,1.9376691579818726,0.15952108192798922,0.03537935018539429
10,0,70.18108749389648,67.15,92.75,18.241691737126537,18.241691737126537,1.916216254234314,0,0.34962135553359985
