Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
52,8,1312.4401006698608,12.0,48.325,38.09874635196675,95.40334056062801,1.9984605312347412,0.7259795291154771,0.18617691099643707
53,0,1250.0286993980408,12.9,50.225,46.60794802349746,95.34822306082181,1.607283592224121,0,0.04510260745882988
54,210,1431.2427475452423,12.6,46.0,38.45160838566245,95.21843185211306,9.647686958312988,0.6845944343607513,0.27048811316490173
55,29,1145.7433624267578,27.7,55.95,51.075966619401655,95.96701952870036,4.2995991706848145,0.2156444668130217,0.6645146608352661
56,102,1318.5911266803741,14.5,48.9,48.600530668487245,94.81680433537647,6.321766376495361,0.501386474215403,0.07989656180143356
57,189,1235.7936725616455,18.1,52.95,38.58510076949431,95.04622717712874,7.739002227783203,0.6456118138677063,0.4851396679878235
58,25,1341.303808927536,22.8,46.6,38.5533406856677,94.78239340990766,3.2831945419311523,0.19431660123149608,0.8751833438873291
59,62,1215.6721091270447,14.9,51.575,49.684624868395716,94.76133672441,8.82487678527832,0.372615048514016,0.02614186517894268
60,0,1324.6963255405426,16.9,47.3,46.20977160248379,96.07680438539236,1.607283592224121,0,0.04510260745882988
61,9,1147.465339422226,12.9,55.225,38.636617125937484,95.67072545533208,2.1254208087921143,0.0520181392371891,0.1377488374710083
62,0,1152.5098311901093,13.3,54.6,39.10526592193021,94.84456314879975,1.607283592224121,0,0.04510260745882988
63,196,1202.5182058811188,13.0,54.225,38.29815966569386,95.28585325840955,9.398741722106934,0.7094659273569808,0.037575315684080124
64,0,1361.7648105621338,24.5,45.925,38.48771985105271,94.96965286478456,1.607283592224121,0,0.04510260745882988
65,9,1179.4194519519806,13.1,52.6,42.191995958716895,95.54013399254264,1.9865984916687012,0.7598356856515925,0.09545362740755081
66,0,1343.1156244277954,12.7,45.75,45.21750655833227,95.77115734245622,1.607283592224121,0,0.04510260745882988
67,190,1499.6695642471313,12.2,43.55,38.193526444646174,95.49972116146877,7.492970943450928,0.6277133086482027,0.45346811413764954
68,96,1224.5205726623535,24.4,51.525,38.58725145233612,96.20714576878159,5.441132068634033,0.4951687673838801,0.12244241684675217
69,47,1332.0496134757996,19.0,47.4,38.57464745056555,96.26496412611004,5.37630558013916,0.31548618284864405,0.15682674944400787
